01.02.2019;22:40:09;1;1;0;0;0;22;
01.02.2019;22:40:14;1;1;0;0;0;22;
01.02.2019;22:40:19;1;1;0;0;0;22;
01.02.2019;22:40:24;1;1;0;0;0;22;
01.02.2019;22:40:29;1;1;0;0;0;22;
01.02.2019;22:40:34;1;1;0;0;0;22;
01.02.2019;22:40:39;1;1;0;0;4.9;22;
01.02.2019;22:40:44;1;1;0;0;4.9;22;
01.02.2019;22:40:49;1;1;0;0;4.9;22;
01.02.2019;22:40:54;1;1;0;0;4.9;22;
01.02.2019;22:40:59;1;1;0;0;4.9;22;
01.02.2019;22:41:04;1;1;0;0;4.9;22;
01.02.2019;22:41:09;1;1;0;0;4.9;22;
01.02.2019;22:41:14;1;1;0;0;4.9;22;
01.02.2019;22:41:19;1;1;0;0;4.9;22;
01.02.2019;22:41:24;1;1;0;0;4.9;22;
01.02.2019;22:41:29;1;1;0;0;4.9;22;
01.02.2019;22:41:34;1;1
